Origin,Destination,Leave,Back,width time,Length Time,O 0-5,D 0-5,O 5-15,D 5-15,O 16-24,D 16-24,O 25-34,D 25-34,O 35-49,D 35-49,O 50-64,D 50-64,O 65-74,D 65-74,O 75+,D 75+,Width time,Length time
,,6,18,,,0,0,0,,7.0,10.0,17.0,15.0,14.0,12.0,13.0,9.0,0.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,3.0,6.0,10.0,11.0,14.0,6.0,13.0,0.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,12.0,0.0,22.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,26.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,6.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,17.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,9.0,0.0,6.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,8.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,26.0,0.0,20.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,4.0,12.0,9.0,14.0,13.0,3.0,6.0,0.0,2.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,12.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,11.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,32.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,24.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,41.0,0.0,19.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,11.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,16.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,15.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,21.0,0.0,12.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,5.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,21.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,32.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,12.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,15.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,42.0,0.0,17.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,21.0,0.0,8.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,3.0,7.0,9.0,10.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,21.0,0.0,21.0,0.0,32.0,0.0,8.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,12.0,0.0,14.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,6.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,1.0,4.0,4.0,7.0,14.0,14.0,5.0,0.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,17.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,9.0,0.0,10.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,34.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,33.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,9.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,46.0,0.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,28.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,9.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,7.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,9.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,11.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,11.0,0.0,11.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,11.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,6.0,28.0,8.0,46.0,11.0,32.0,8.0,10.0,2.0,3.0,2.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,9.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,5.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,11.0,0.0,11.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,23.0,0.0,28.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,14.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,22.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,16.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,4.0,0.0,7.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,11.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,7.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,13.0,0.0,21.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,4.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,4.0,7.0,28.0,8.0,41.0,5.0,19.0,0.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,1.0,6.0,14.0,8.0,19.0,4.0,11.0,0.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,10.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,18.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,14.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,30.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,10.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,12.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,26.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,10.0,0.0,11.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,9.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,21.0,0.0,21.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,6.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,20.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,27.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,20.0,0.0,26.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,11.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,13.0,0.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,13.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,13.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,17.0,0.0,18.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,12.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,11.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,8.0,1.0,9.0,6.0,5.0,11.0,6.0,0.0,1.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,43.0,0.0,22.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,51.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,11.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,13.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,55.0,0.0,27.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,19.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,22.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,9.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,12.0,45.0,20.0,39.0,11.0,27.0,4.0,8.0,1.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,7.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,9.0,0.0,12.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,6.0,8.0,11.0,10.0,19.0,8.0,15.0,1.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,3.0,7.0,7.0,4.0,11.0,3.0,11.0,0.0,2.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,14.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,8.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,20.0,0.0,12.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,12.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,9.0,3.0,14.0,11.0,32.0,6.0,21.0,0.0,5.0,0.0,2.0,10,60
,,6,18,,,0,0,0,,16.0,5.0,17.0,16.0,19.0,15.0,11.0,18.0,0.0,5.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,20.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,23.0,0.0,11.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,9.0,0.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,46.0,0.0,12.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,23.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,15.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,55.0,0.0,23.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,16.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,28.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,16.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,7.0,0.0,10.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,13.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,19.0,0.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,13.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,10.0,0.0,22.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,21.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,7.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,3.0,0.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,14.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,7.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,8.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,14.0,0.0,27.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,13.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,24.0,0.0,16.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,10.0,9.0,12.0,11.0,25.0,12.0,13.0,4.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,7.0,0.0,15.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,13.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,14.0,5.0,32.0,19.0,10.0,2.0,2.0,2.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,14.0,0.0,12.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,22.0,0.0,20.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,9.0,0.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,27.0,0.0,18.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,36.0,0.0,27.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,14.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,22.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,21.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,21.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,21.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,5.0,0.0,6.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,14.0,0.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,15.0,0.0,15.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,21.0,0.0,18.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,10.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,16.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,26.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,22.0,0.0,18.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,26.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,11.0,0.0,14.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,1.0,11.0,15.0,12.0,7.0,10.0,7.0,1.0,1.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,47.0,0.0,25.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,6.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,21.0,0.0,21.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,5.0,0.0,49.0,0.0,38.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,13.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,21.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,17.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,12.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,8.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,7.0,0.0,13.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,28.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,22.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,17.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,15.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,8.0,0.0,55.0,0.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,2.0,0.0,23.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,5.0,0.0,14.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,10.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,2.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,7.0,0.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,17.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,26.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,7.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,14.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,4.0,0.0,8.0,0.0,19.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,9.0,0.0,27.0,0.0,19.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,0.0,8.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,5.0,8.0,9.0,9.0,21.0,6.0,17.0,4.0,3.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,1.0,0.0,9.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,60
,,6,18,,,0,0,0,,3.0,0.0,12.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,10,60
,,6,18,,,0,0,0,,0.0,92.0,5.0,58.0,13.0,110.0,9.0,103.0,0.0,12.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,4.0,63.0,8.0,44.0,7.0,72.0,7.0,63.0,1.0,8.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,8.0,66.0,10.0,66.0,4.0,102.0,8.0,88.0,1.0,6.0,0.0,1.0,10,60
,,6,18,,,0,0,0,,6.0,62.0,10.0,34.0,8.0,71.0,8.0,87.0,2.0,9.0,0.0,2.0,10,60
,,6,18,,,0,0,0,,15.0,96.0,19.0,75.0,26.0,87.0,13.0,71.0,1.0,3.0,1.0,1.0,10,60
