,st_areasha
5474,9830765.7457065
5475,74417460.5816205
5476,34466692.546334
5477,76352968.1978855
5478,75633088.4059275
5479,109802346.9490675
5480,90442691.4135725
5481,111884011.085401
5482,47096131.118995
5483,120693193.739532
5484,10543838.9774555
5485,39423147.788036
5486,2113286.813119
5487,26705731.058032
5488,2274799.6480995
5489,1996404.3751275
5490,2467346.278061
5491,153096382.6293285
5492,75481585.7781265
5493,75428277.851264
5494,108261415.484511
5495,57637126.481422
5496,6214893.7838845
5497,2680348.4395395
5498,5793629.4557675
5499,72463638.342513
5500,108589067.394162
5501,147539958.0901305
5502,137919045.0372635
5503,110272639.706184
5504,48059873.9664565
5505,18077723.603982
5506,11774855.0523005
5507,20630850.9504515
5508,6096763.352275
5509,3561786.5289475
5510,5824695.4672715
5511,127904373.01877
5512,9684278.398082
5513,13715909.3157245
5514,1760689.693165
5515,2201851.729308
5516,1042723.916192
5517,4706295.0130215
5518,2879986.8915825
5519,3309339.1506975
5520,3390434.038289
5521,62917266.907464
5522,1742851.0307065
5523,3402343.9288795
5524,1496182.4120695
5525,2245349.3458555
5526,1720437.576134
5527,1803413.06354
5528,1488779.909867
5529,2220641.636039
5530,1254193.7241295
5531,1197224.6881925
5532,4326329.03209
5533,1084262.9859315
5534,1277764.721175
5535,1002610.0131085
5536,1489846.0867565
5537,2296194.6763665
5538,2764205.8800305
5539,3347695.8383485
5540,1753145.0584415
5541,2497094.602104
5542,2143827.030959
5543,937314.1954405
5544,667447.986879
5545,2381933.468302
5546,2646734.89272
5547,2134208.608141
5548,1927285.2623215
5549,12007128.436213
5550,9402357.226961
5551,3091764.755785
5552,2983495.26629
5553,42719316.2280285
5554,83504864.919325
5555,57361512.072154
5556,89607284.170681
5557,28559775.2218785
5558,86581963.01775
5559,95840312.0764485
5560,52762180.957554
5561,4722298.191752
5562,2163131.3749225
5563,90218702.73701
5564,44229713.4858955
5565,3857910.255616
5566,3759706.0398295
5567,5611990.0940325
5568,3303360.8496375
5569,1774827.86571
5570,1178554.4068235
5571,3180417.2837895
5572,44493602.215254
5573,51704383.934331
5574,151700533.180507
5575,17449316.105514
5576,102384041.38604
5577,808050230.7118744
5578,5676326.7231
5579,208103274.32391393
5580,757946376.0459725
5581,2323207.491633
5582,2144042.267736
5583,1716072.44711
5584,9995719.33089
5585,2955481.7844215
5586,1325456.526991
5587,15746094.042106
5588,2973835.6354665
5589,14742430.3976045
5590,2813225.639264
5591,13648382.389767
5592,71960626.3476655
5593,18186142.532366
5594,369725567.88370013
5595,2997717.812315
5596,3849890.4381325
5597,44312637.5177105
5598,107216369.0386975
5599,1128147893.9983382
5600,389484523.9859668
5601,53403362.1393245
5602,35468584.3643115
5603,8943473.562685
5604,186571067.13833952
5605,417486421.36780465
5606,8662361.9602335
5607,1475252.8806
5608,7079032.4520045
5609,12892469.568653
5610,2131393.703296
5611,9753423.716677
5612,11725953.0306105
5613,13051258.5469575
5614,240949426.8618061
5615,414976280.34226847
5616,210904928.174139
5617,181243734.793448
5618,5655580.923842
5619,6937741.7631025
5620,89611505.917496
5621,28614284.8779885
5622,86307683.6555905
5623,173313923.5727115
5624,216261805.3010464
5625,16735969.8642085
5626,101906603.154178
5627,73894386.9752145
5628,148782512.7887365
5629,95354312.4128305
5630,134789180.218989
5631,141025342.2361845
5632,122811467.814243
5633,244760543.01023272
5634,5454239.124978
5635,134800424.9118385
5636,4477729.6602565
5637,68120038.279836
5638,278436421.5567994
5639,53981666.8190525
5640,28264710.002948
5641,2614424.4363375
5642,4592714.3194875
5643,2297818.0003965
5644,27966427.6509845
5645,2599321.3955005
5646,2223406.356464
5647,2142616.609651
5648,169412081.4718275
5649,5548840.6973795
5650,203129820.56739625
5651,2073043.372555
5652,6918439.3937675
5653,59267475.710179
5654,234276972.09769192
5655,10206040.878678
5656,43277228.315643
5657,23962045.8372055
5658,748816805.4157133
5659,258142607.74432388
5660,294626975.3968714
5661,211320646.9680644
5662,350655332.15522105
5663,335688830.6140928
5664,286617548.3904615
5665,2633116.5528395
5666,315256989.7419724
5667,6866500.1928465
5668,262302852.96619147
5669,6670801.7047275
5670,1969496.014263
5671,1382265.174997
5672,835727.517186
5673,5659072.0847205
5674,2933416.5601785
5675,23592106.3743405
5676,7839771.9655565
5677,100576197.066573
5678,78109347.2306035
5679,27714794.630622
5680,148673111.8858795
5681,91224217.065318
5682,38536705.362888
5683,7553758.1614175
5684,13190169.0080255
5685,33698091.254978
5686,76467569.802251
5687,49953301.9710005
5688,112267445.8656075
5689,15790836.8857505
5690,1386879.947726
5691,4963847.2852505
5692,3708790.798168
5693,2034698.4476815
5694,3304520.9545805
5695,14730485.883605
5696,1388060.0270735
5697,13552951.9447615
5698,17039319.1774175
5699,5934539.440143
5700,9580034.8839005
5701,4959025.6989905
5702,1652048.6600285
5703,5312955.2973975
5704,4237329.7517695
5705,34468267.7686535
5706,130175447.210524
5707,133515557.7982295
5708,35259555.5683595
5709,3862398.668019
5710,3708696.522051
5711,9471280.696694
5712,8582189.8780735
5713,5498697.525642
5714,1681799.8526035
5715,4521950.9486055
5716,106176357.7246395
5717,158312017.739285
5718,11985879.449882
5719,1945095.150825
5720,8961952.4508175
5721,8757464.1866845
5722,4577996.6334715
5723,1746788.7087905
5724,1436315.1597635
5725,2530671.476444
5726,1725104.203055
5727,2527400.795057
5728,2418042.812398
5729,5322906.8308955
5730,3865559.4992955
5731,36476610.89277
5732,27051672.424835
5733,2263349.9608205
5734,1825495.545641
5735,1254590.904358
5736,2061361.2192735
5737,20065776.429298
5738,2379408.504612
5739,2282430.7504905
5740,4232509.481464
5741,2474235.266707
5742,1380732.913812
5743,1949837.357364
5744,3252195.531311
5745,18115152.6853245
5746,10687602.59761
5747,3935075.6081625
5748,5486738.5847435
5749,3130535.153106
5750,6945532.5958735
5751,4592174.8940035
5752,2722373.424544
5753,2149637.6306335
5754,2786539.6471195
5755,1581173.098836
5756,7613635.8516155
5757,6948721.2321465
5758,34796198.7637185
5759,33930778.6534225
5760,158781705.667823
5761,102433940.5580385
5762,105921208.991212
5763,24477210.680333
5764,7429631.9508085
5765,23959123.776974
5766,3683128.402762
5767,2500343.0577715
5768,6761006.6881095
5769,95387631.148569
5770,51245470.1309675
5771,86058275.2847735
5772,13903255.3477965
5773,21973525.591082
5774,1719459.103979
5775,1637937.484879
5776,10146739.723724
5777,3704901.5885
5778,4035744.932788
5779,14796069.9325
5780,86132308.205212
5781,11546501.8579405
5782,50790948.6482865
5783,5660805.610252
5784,45492420.333247
5785,51598942.8904065
5786,82996396.0623195
5787,2076422.525839
5788,1617069.4195975
5789,7530765.8634685
5790,1608083.2881325
5791,6396259.2296355
5792,1825801.62322
5793,23241338.5547925
5794,87409965.9249165
5795,79763066.270181
5796,118879879.157995
5797,1229527.7765855
5798,2333360.4800645
5799,2034768.6302125
5800,2957087.819586
5801,138971586.9591915
5802,3218528.280045
5803,1921397.0971925
5804,22741716.760459
5805,3874004.9022885
5806,1884925.1113315
5807,2076619.042682
5808,3664307.543811
5809,1604125.320545
5810,2867073.403372
5811,1620041.825094
5812,3528046.2782585
5813,6195015.9726035
5814,1615542.118895
5815,1648134.1807925
5816,2348053.1004415
5817,4605538.821235
5818,1122120.8229015
5819,2305449.614168
5820,2431343.542292
5821,1225731.706126
5822,1005566.04694
5823,3098051.814156
5824,58407108.559588
5825,9544669.8079725
5826,56070099.844083
5827,52248154.236581
5828,71839892.0608455
5829,47793158.05811
5830,98721371.988285
5831,3717410.636706
5832,2439929.1140415
5833,62346965.4222675
5834,13655567.1620485
5835,1047705.660643
5836,1380569.897637
5837,55801079.109986
5838,3404891.8275705
5839,2188574.107895
5840,47686907.231959
5841,60974688.398714
5842,26048612.260233
5843,31345352.4869775
5844,18636281.079753
5845,43093972.975348
5846,1640625.448059
5847,1396176.7962155
5848,3520217.828024
5849,108603683.332426
5850,2523222.073091
5851,37084627.8479095
5852,37376738.2800775
5853,9977732.064525
5854,3715648.1367305
5855,94199101.5925055
5856,9613101.9288875
5857,134833119.041677
5858,120359819.975068
5859,72786156.2598155
5860,34935363.5359715
5861,24597742.4023075
5862,58744081.46521
5863,3470566.2377685
5864,2430191.1395505
5865,3298084.512654
5866,45952053.425406
5867,127577601.3959835
5868,2236649.939531
5869,2494879.6553705
5870,71094921.696708
5871,59460542.1480145
5872,46009057.241634
5873,153918535.885908
5874,4836664.459056
5875,5837842.9696135
5876,162201540.362715
5877,200929440.86468747
5878,23798307.5300985
5879,160398072.6775637
5880,106193788.6555575
5881,4614530.433979
5882,3674176.4028185
5883,110521925.727545
5884,162837865.0888515
5885,107126556.787555
5886,54388838.3332285
5887,3970737.669625
5888,7084447.3846165
5889,105827846.501477
5890,84831821.6716655
5891,178312688.09542495
5892,4307362.00256
5893,4029559.7925025
5894,2086069.70325
5895,3084320.7263965
5896,3097978.0059565
5897,5093722.893822
5898,3545264.7921585
5899,3016828.2085995
5900,4360257.8719545
5901,73646243.5748215
5902,78482399.139737
5903,238549393.31953207
5904,224013249.28266764
5905,84800150.2898685
5906,243259070.24472752
5907,341435152.3012362
5908,13294074.7059275
5909,120500728.7725045
5910,135800514.300987
5911,35089589.195423
5912,2207687.64154
5913,1778245.2163575
5914,110085398.170897
5915,92589599.7957175
5916,3683339.1298665
5917,3870848.5131295
5918,5070457.1193555
5919,130505528.111668
5920,17487826.8628955
5921,61298901.711219
5922,134089656.6502755
5923,5818335.3731535
5924,46825737.8026615
5925,62952221.3358695
5926,93325334.009121
5927,2034747.3456985
5928,4048179.914687
5929,50089287.7887755
5930,107044942.370631
5931,2503453.1453775
5932,2245513.3417665
5933,9260686.949253
5934,18080771.227833
5935,113242087.06579
5936,1882107.5323465
5937,50833788.0443325
5938,96632425.9682685
5939,93525481.334707
5940,38025246.3700805
5941,65425586.445256
5942,55978809.134578
5943,71508151.322911
5944,70869264.3969325
5945,43283191.4547075
5946,29189925.0238935
5947,56606029.134516
5948,2914383.881684
5949,10464425.8970005
5950,1232135.7725695
5951,1492797.5490485
5952,1808583.542839
5953,2189236.5303225
5954,76421148.408493
5955,3656752.263074
5956,41894141.97277
5957,46733076.98464
5958,11001495.5830615
5959,4482995.5653755
5960,1831356.189566
5961,131878432.5787225
5962,61571074.5480905
5963,21776098.5359045
5964,87092060.5632925
5965,1543879.730599
5966,65481083.16009237
5967,12614586.117882
5968,2307720.870704
5969,12590189.3106525
5970,1906650.8830735
5971,3047821.519167
5972,12107628.75971
5973,4332627.3494505
5974,72845154.283415
5975,103133043.00038
5976,3290840.3598315
5977,100783570.9994935
5978,39921030.124216
5979,239936752.5646777
5980,343021907.38507307
5981,17348559.1099915
5982,2548896.533827
5983,6083999.760805
5984,9931693.035921
5985,2681591.604362
5986,9895371.793328
5987,1475724.419189
5988,1682695.900889
5989,3719275.780174
5990,1722351.8124855
5991,3367275.3685295
5992,3279301.3285985
5993,15151037.11184
5994,124350493.915981
5995,4471025.0330405
5996,9654486.3089745
5997,30806641.73974
5998,3744423.390658
5999,141940897.6862385
6000,1804128.786209
6001,1922792.209764
6002,3031280.491117
6003,2359696.010809
6004,6934040.140534
6005,2001837.884291
6006,9687850.367513
6007,1831112.8822735
6008,45437875.6775135
6009,36316309.9633835
6010,56921931.287183
6011,31158422.5688895
6012,3452283.443817
6013,4153023.584853
6014,7797899.854799
6015,6419950.982492
6016,86346326.1731285
6017,10437370.7022395
6018,1083618.275383
6019,37352891.1992445
6020,49831727.6504115
6021,8133893.8778825
6022,1791108.2671415
6023,4326354.216039
6024,8546204.5618525
6025,29506161.310601
6026,2522853.1119055
6027,4471389.1241215
6028,1653003.9265805
6029,1509501.708607
6030,2944734.3594095
6031,2563041.075888
6032,13748877.2493085
6033,30124654.820128
6034,2889310.6779015
6035,5423357.810412
6036,90773646.667073
6037,73261715.3926285
6038,24873797.9369865
6039,91360250.324885
6040,3296792.886613
6041,4318440.9494665
6042,16793524.315449
6043,17989262.3054465
6044,5803629.9427335
6045,12182938.9595485
6046,33383555.422576
6047,1145349.0034215
6048,7283883.8626225
6049,73674943.830554
6050,41945945.345232
6051,14915363.2712535
6052,70650409.4206895
6053,5524238.9243985
6054,57273059.709394
6055,128475056.6084415
6056,23251526.418413
6057,3804518.3106155
6058,74469816.8421405
6059,1509282.315972
6060,3116980.2003385
6061,29710587.8911315
6062,40108684.2541285
6063,1744507.0342105
6064,14948819.073007
6065,125412198.60934
6066,3297157.4331185
6067,93546514.9972025
6068,55836419.115966
6069,2016118.6019125
6070,12395997.985654
6071,4216501.703646
6072,23640600.614078
6073,189400144.92787355
6074,25197956.674904
6075,28818413.1294535
6076,55647913.5155325
6077,7393333.7543185
6078,44289215.5322655
6079,33435836.0400845
6080,5896643.6033905
6081,4219834.2245805
6082,4699030.8758555
6083,1654204.5349095
6084,2789381.561223
6085,1319075.1087905
6086,1235026.600529
6087,2464255.1342515
6088,2948391.294195
6089,3633410.189996
6090,100026417.2244645
6091,54855382.932465
6092,27838665.534784
6093,60375119.565215
6094,49061140.9831195
6095,58000586.57377
6096,6980759.0498365
6097,6492651.9911655
6098,115338073.846684
6099,57067516.717083
6100,59221892.904739
6101,75659606.4284925
6102,50722445.0239925
6103,105579933.806712
6104,11562023.4562445
6105,107798014.195995
6106,16700176.867777
6107,3622728.459603
6108,1752624.850256
6109,2613506.903388
6110,2656986.277193
6111,3934331.158432
6112,1171172.6526815
6113,1886424.046967
6114,1628966.1293935
6115,2437696.7917415
6116,3422875.6865405
6117,1902223.585632
6118,1897562.106598
6119,1216056.5667485
6120,4141119.4027695
6121,1967254.534626
6122,3172899.422133
6123,114385219.9463295
6124,116583413.728574
6125,150946440.8234235
6126,50948153.547517
6127,69808269.112478
6128,67951297.9838655
6129,145386726.652079
6130,2101523.5915775
6131,43776505.161015
6132,9597282.646269
6133,53981036.127166
6134,45539373.474711
6135,66863979.705005
6136,117087873.206951
6137,1806474.270893
6138,71109572.5273155
6139,3179798.2008035
6140,2817905.708666
6141,3005636.0223435
6142,161520746.8693285
6143,6195071.0603995
6144,102864637.9866065
6145,109542523.1203525
6146,2267965.1177205
6147,4367843.0871425
6148,4332330.862303
6149,185003810.10000703
6150,156755447.153852
6151,76850294.8864035
6152,34984206.2353385
6153,22403813.794823
6154,87638492.9641045
6155,209662979.87627295
6156,5033519.842983
6157,6391670.1116575
6158,29997276.8817515
6159,29937869.986266
6160,32829139.400333
6161,6635064.230313
6162,5085832.302597
6163,2484047.155361
6164,37389579.9346585
6165,2077999.8666255
6166,3252882.0087115
6167,1437490.4573115
6168,3000771.8675425
6169,2966543.9844015
6170,2160958.959641
6171,1930239.5665215
6172,8252766.116178
6173,7606184.1282295
6174,76683616.5277625
6175,14838946.154126
6176,85242000.657864
6177,77085556.008828
6178,45702540.794757
6179,1643856.98922
6180,2976047.3284865
6181,1254013.5001155
6182,5815639.4611425
6183,1884584.0527645
6184,2138927.7838445
6185,1899973.553416
6186,2103244.335749
6187,4712868.5385495
6188,2029683.419109
6189,2082348.430643
6190,4343446.602214
6191,9288160.8976235
6192,9387569.5165545
6193,4701536.2227225
6194,9386559.547223
6195,15585705.1867115
6196,15089900.906543
6197,1836815.0157615
6198,1328544.265894
6199,1936560.187564
6200,1441555.218994
6201,5056156.2670745
6202,2322460.420522
6203,1806089.7591885
6204,10627775.59592
6205,48282053.0511435
6206,35397112.612678
6207,30198422.067821
6208,5234348.4610865
6209,17934519.647704
6210,1196193.0511915
6211,2825219.842595
6212,2873861.6999235
6213,1088725.8641565
6214,2053525.2037205
6215,5439038.9100235
6216,2673917.029473
6217,2757937.449115
6218,5747955.205706
6219,2475052.5678835
6220,8346678.587761
6221,52209386.262597
6222,44205474.9843085
6223,5602492.295007
6224,5004110.1556025
6225,6186336.3247435
6226,7338469.5374085
6227,9728380.2044255
6228,4333709.4259755
6229,6734893.8098105
6230,32603487.0215405
6231,13723571.927218
6232,3985222.977149
6233,13242346.8334
6234,94806680.544193
6235,55028374.6452205
6236,2934473.324867
6237,4623854.0065095
6238,2342180.4552805
6239,18241816.3794015
6240,1437031.5689835
6241,13961606.5731845
6242,14097423.4691645
6243,2349610.3267475
6244,18337613.378902
6245,2077864.294053
6246,3898701.990497
6247,3205792.252257
6248,2197223.4744305
6249,6572658.1541585
6250,21630839.6454145
6251,2967606.632973
6252,5810570.5000795
6253,2457286.424332
6254,2645626.8085905
6255,9217687.2870705
6256,4228118.6812385
6257,10665567.260745
6258,14803525.681356
6259,2906424.219659
6260,6535540.538212
6261,18362777.141755
6262,3297716.8455715
6263,5388427.365059
6264,7094920.691749
6265,2091775.862098
6266,2523711.0560625
6267,7476473.1012085
6268,2178729.053799
6269,2031758.81768
6270,1734837.9544915
6271,1735859.556686
6272,1767542.6874285
6273,3661004.8803865
6274,3540400.7964645
6275,9931739.527111
6276,5405091.1582795
6277,32658252.3025975
6278,8672597.969744
6279,4180796.4733045
6280,4525307.9178975
6281,3620380.976394
6282,18175463.6978085
6283,1769620.12858
6284,4136908.278876
6285,2725444.1291745
6286,2142512.646723
6287,2340661.9701895
6288,10134035.0694185
6289,5020034.503066
6290,2110661.296213
6291,16744207.9338745
6292,6130465.303518
6293,36250028.341684
6294,8416846.3639545
6295,37144422.193556
6296,18066667.4552945
6297,45648137.956001
6298,41230555.4920955
6299,4382413.850338
6300,4322110.0527935
6301,9380745.6690235
6302,10635527.1637475
6303,2394907.5699445
6304,2370963.035084
6305,3556517.108828
6306,30994682.313493
6307,5410896.886026
6308,3736898.360358
6309,24881777.290187
6310,76607314.7359
6311,17702806.2207785
6312,92034759.98644
6313,9945871.6119195
6314,6499551.978464
6315,2861485.253297
6316,5353923.9406175
6317,10492256.4521085
6318,1715141.084053
6319,1646080.899251
6320,7668925.9719215
6321,3802458.123095
6322,1886642.0790975
6323,2894764.0285845
6324,2482475.103732
6325,4692351.127402
6326,18108556.451625
6327,39899466.07639
6328,33545550.6284655
6329,12409251.74294
6330,49957849.8867345
6331,46308805.168845
6332,17304524.5023825
6333,84830712.906349
6334,6132782.990217
6335,2845359.3642055
6336,4532773.4123495
6337,4571602.6389135
6338,1985870.2459235
6339,1783765.1380665
6340,2032851.024112
6341,11955793.747908
6342,3700641.0562895
6343,1944694.128599
6344,5518313.026882
6345,4481601.9557435
6346,1578937.579596
6347,13713691.412396
6348,3206226.004325
6349,3393364.532738
6350,158190139.4476745
6351,3342801.081009
6352,3580717.022821
6353,33220986.7305915
6354,1897631.0523955
6355,3053765.28106
6356,22757341.232772
6357,1838390.4898385
6358,5395999.006683
6359,5727732.284466
6360,3069212.081245
6361,111466540.5305715
6362,81368676.483565
6363,51560487.777566
6364,8628315.350447
6365,43207436.785319
6366,143761032.1474875
6367,20922799.18146
6368,79872831.651799
6369,78426090.362194
6370,6837084.855455
6371,16845008.316816
6372,3884237.358497
6373,60472995.4613545
6374,141065589.819599
6375,118133398.6882055
6376,122983075.341855
6377,18015774.1239725
6378,5060841.7660025
6379,4965788.9952155
6380,80542756.510971
6381,84096823.405833
6382,956936.3566765
6383,2675257.4427905
6384,3936835.857639
6385,2514642.768475
6386,4861033.0429635
6387,7969116.4244685
6388,8549292.0679455
6389,1894358.8695515
6390,51984845.3158575
6391,4843692.8731885
6392,6535862.3208815
6393,5842956.2962295
6394,10592567.1541075
6395,2965606.394388
6396,2011246.830488
6397,8299924.7325575
6398,3915152.1670595
6399,1680795.418114
6400,72783392.8055045
6401,45625932.189083
6402,24784656.5075075
6403,4954165.4065025
6404,6296067.97013
6405,16592987.488982
6406,2088401.3381655
6407,5794135.765854
6408,2303697.8007155
6409,2882053.7400905
6410,2164433.242694
6411,6945659.597345
6412,5631100.4952115
6413,1454042.7230625
6414,3533974.856734
6415,1376923.558873
6416,1772682.418083
6417,3006514.893286
6418,10714924.4716485
6419,66980549.4109285
6420,76883299.017027
6421,128710455.9068155
6422,31944026.267958
6423,151159509.548028
6424,109305104.0141935
6425,82459055.3019255
6426,3326430.3485165
6427,26213853.6259895
6428,2354703.3651165
6429,17128959.637646
6430,34679988.532633
6431,45430492.5471335
6432,9649070.1761805
6433,11669552.837245
6434,7005755.109463
6435,1960689.9103285
6436,5388941.7961505
6437,2375885.8909095
6438,2108043.409982
6439,1869463.456448
6440,1959221.597719
6441,3135609.2571445
6442,1329878.791065
6443,3096774.287738
6444,1224022.727087
6445,1851611.4864975
6446,49797077.4517905
6447,8194290.965696
6448,22172164.4741515
6449,1875426.357741
6450,52539181.1517405
6451,2899423.9782825
6452,3879848.5277005
6453,49718058.044064
6454,3844166.6227935
6455,63447011.618423
6456,52762659.6194855
6457,37870223.952259
6458,48169873.033987
6459,47356238.671906
6460,55638027.850401
6461,30045795.2695755
6462,3061254.3721095
6463,22693443.9530695
6464,7851325.756499
6465,16027656.4819045
6466,11157646.8031385
6467,71259314.5277855
6468,74369715.145378
6469,5220564.009818
6470,3181172.735091
6471,1639425.3065395
6472,24287266.2961525
6473,1479446.267277
6474,2662509.5124825
6475,2366160.6692805
6476,2955481.451683
6477,71779014.495437
6478,12039040.341527
6479,5417049.6831535
6480,1683470.369137
6481,1434706.462911
6482,5963534.1435285
6483,1663527.179471
6484,4086568.8011905
6485,2003361.936838
6486,1115572.83937
6487,1855565.421676
6488,1073223.040239
6489,1471645.0217465
6490,1542888.9262425
6491,3148284.782726
6492,234840389.67533824
6493,6051665.925313
6494,126711260.841072
6495,9624664.0280605
6496,4144986.3652455
6497,87315867.6658515
6498,200292377.28779423
6499,114540784.2503255
6500,153292153.2358295
6501,29680101.16447
6502,58673364.20134
6503,40741198.1668385
6504,37118672.941555
6505,107779533.7993405
6506,88785752.3861885
6507,1868403.2429165
6508,76559602.6198845
6509,114170473.2353715
6510,3048336.537404
6511,2450811.1771955
6512,3500266.189246
6513,146482085.644978
6514,4456658.9145235
6515,2801962.129133
6516,2749862.298614
6517,36532375.1637435
6518,39972902.9545665
6519,126439151.377733
6520,5807350.362065
6521,24009559.59495
6522,113950345.767613
6523,137830889.332227
6524,2416110.7571785
6525,3421087.183158
6526,5167149.7989415
6527,226311601.50827348
6528,2133686.095738
6529,1926065.163484
6530,68161771.300175
6531,2046496.6917325
6532,2115343.5682445
6533,91700479.95671
6534,124563167.11933
6535,66189657.0134555
6536,2178566.476782
6537,47468003.8065185
6538,2357953.66041
6539,39885311.7474995
6540,8674740.8438295
6541,13620701.4618245
6542,2223600.9200295
6543,2544908.5093175
6544,1946672.6184695
6545,1560730.887623
6546,1270555.435358
6547,54626999.2592265
6548,80509764.439884
6549,5752209.328853
6550,11429107.065864
6551,8852311.0960325
6552,2603656.83748
6553,229441790.08325297
6554,9458930.2234075
6555,65608461.805808
6556,5058201.4813165
6557,2193614.0223555
6558,17118411.8119805
6559,11619759.0301285
6560,2475695.9435055
6561,9931612.5038025
6562,38718077.523169
6563,2016932.598246
6564,2796493.4836655
6565,2750911.709112
6566,2105911.899469
6567,45145387.570634
6568,151710821.2553055
6569,114051221.41356
6570,74087607.355675
6571,4400140.1180195
6572,56718314.1543755
6573,8776546.8709695
6574,2609750.2687995
6575,49921396.374214
6576,4416637.571077
6577,12832910.828308
6578,97544649.724055
6579,3845708.809856
6580,1271920.8317375
6581,2503639.7531615
6582,2149909.433915
6583,1541501.7500435
6584,2635036.697146
6585,3422630.256019
6586,3798966.198728
6587,3437651.8649505
6588,1567530.641892
6589,2077949.9687325
6590,1899244.4637385
6591,24106723.116605
6592,4544040.7851705
6593,858143.003586
6594,3602908.435303
6595,1922054.948359
6596,1783484.572749
6597,1636074.0774015
6598,1902630.9546145
6599,2305594.718393
6600,1761928.919339
6601,2161358.902828
6602,1618915.7080645
6603,4303300.8212355
6604,2973424.425661
6605,1923984.1138875
6606,77748003.5739845
6607,2371135.784043
6608,2255104.974723
6609,1499504.948807
6610,2232712.3179305
6611,46438415.559151
6612,99689749.4894115
6613,82676240.516264
6614,39915969.8221495
6615,73151434.155506
6616,44155666.757656
6617,11416425.9526435
6618,35486707.0646495
6619,2168418.1448195
6620,7667602.2631615
6621,4558607.948262
6622,1612194.3922965
6623,47403062.490881
6624,80971923.604222
6625,74492238.289433
6626,1841409.487716
6627,1911224.20096
6628,2348770.4268555
6629,38252902.5635885
6630,1891231.8054125
6631,2944472.443225
6632,2002067.1431725
6633,2995938.011565
6634,3065000.4666355
6635,50647315.787574
6636,4846534.323619
6637,5338396.560295
6638,2837977.5422925
6639,16445274.8043245
6640,2597369.9280135
6641,940579.2409925
6642,1443607.148908
6643,1367629.2190425
6644,1243630.4722395
6645,1506842.4852215
6646,1394143.959123
6647,22448181.3793955
6648,31423766.762197
6649,685742.7749355
6650,1449703.5279625
6651,981768.957543
6652,696110.6152965
6653,962237.80595
6654,4306265.8022975
6655,826571.5112475
6656,1165131.152701
6657,1648204.772637
6658,1138728.9818475
6659,691175.2850425
6660,5818721.1383395
6661,10459283.2707955
6662,1318162.1269795
6663,5594302.9600345
6664,1445174.1815315
6665,1404664.694713
6666,3725381.79404
6667,4019538.2587175
6668,9377970.3946825
6669,3930293.498761
6670,2868621.9521415
6671,2346541.0025665
6672,2124879.939214
6673,23300751.1282815
6674,2147544.0124495
6675,1735924.515745
6676,2028641.4004775
6677,5067475.2596355
6678,3896507.912704
6679,4223198.014128
6680,29795551.757866
6681,4239256.249644
6682,76736074.2004405
6683,9738556.314077
6684,14582291.598917
6685,1888296.102126
6686,17553238.7836435
6687,1262577.2601555
6688,1787385.1400695
6689,6622315.2820085
6690,48232633.2921395
6691,1331381.1934815
6692,11038504.671897
6693,3331296.686343
6694,7737699.0076915
6695,11454899.2696165
6696,40328673.594223
6697,7317621.7342405
6698,2766293.9802725
6699,672556.945463
6700,1142918.831609
6701,840821.150468
6702,13088193.307121
6703,3984459.087012
6704,2637318.219254
6705,1101044.182977
6706,2825088.570271
6707,1161485.33542
6708,1243376.932232
6709,4447812.1401965
6710,500908.204621
6711,917334.661656
6712,2462074.6128575
6713,2097531.6755195
6714,3453447.738111
6715,1471978.705101
6716,1391883.4548495
6717,1740756.191998
6718,1477593.8346735
6719,2897759.362752
6720,2388976.173306
6721,34650108.2561595
6722,9715186.150205
6723,3717287.881011
6724,5575854.814571
6725,3278739.6500585
6726,3635561.5090125
6727,27718136.9466155
6728,3650996.0843385
6729,235931155.20877913
6730,6429777.386336
6731,84008903.4937595
6732,2518758.423961
6733,5201079.9362175
6734,7089474.5399575
6735,11303401.40507
6736,876388.808493
6737,1501654.1161915
6738,3493206.468582
6739,2130356.110372
6740,881463.1246245
6741,15321827.1499615
6742,1643608.8717375
6743,185577532.60146463
6744,1952782.9073115
6745,729943.3209725
6746,1592544.1624835
6747,1013124.791442
6748,66804165.583299
6749,1872076.906232
6750,2900958.129805
6751,3043054.5981765
6752,863335.0247265
6753,1257701.488615
6754,835873.741951
6755,1034695.999679
6756,1121117.046335
6757,2007949.1009245
6758,2378909.9973985
6759,1644609.655833
6760,2704007.5172415
6761,2111692.705461
6762,2419802.403754
6763,22317273.436275
6764,2143970.968973
6765,1356861.102124
6766,57251674.840069
6767,6234901.9065945
6768,5810758.9219195
6769,1463016.053428
6770,1709883.552867
6771,635008.820964
6772,1807736.9874955
6773,650407.594596
6774,965929.125116
6775,521710.2162435
6776,4160209.781661
6777,5489171.4850645
6778,457093.2047645
6779,4669637.691666
6780,2404059.1589365
6781,2477292.782666
6782,2338694.0144065
6783,2528268.4794755
6784,540599.651653
6785,2546627.1391805
6786,867883.176118
6787,1986049.0398565
6788,1470332.508914
6789,1626017.5397045
6790,1305757.675783
6791,136080275.03783
6792,120689931.2378245
6793,4589226.304799
6794,74653620.160795
6795,81650499.5629955
6796,46183235.5064585
6797,100718322.4957305
6798,7177187.044148
6799,142678311.482882
6800,2772222.846662
6801,6615020.160666
6802,113506499.6412345
6803,31190527.6536685
6804,94088277.735729
6805,6176209.6896985
6806,82196868.7862875
